Category	trait	Enrichment	Enrichment_p	Enrichment_p_adj	description
metacluster14L2_0	100007_irnt.male	90.0672205797238	0.2846451877744992	0.9133603252752305	Polyunsaturated fat
metacluster14L2_0	5111_irnt.female	45.3285267185722	0.2871640606041865	0.9133603252752305	3mm asymmetry angle (left)
metacluster14L2_0	6032_irnt.female	-52.07613884581943	0.2874730619311136	0.9133603252752305	Maximum workload during fitness test
metacluster14L2_0	5254_irnt.male	-26.084616329372107	0.2877981797981991	0.9133603252752305	Intra-ocular pressure, corneal-compensated (right)
metacluster14L2_0	100004_irnt.male	57.63365607582664	0.2889212000438557	0.9133603252752305	Fat
metacluster14L2_0	5115_irnt.female	-44.521668073465776	0.2890539257516818	0.9133603252752305	3mm cylindrical power angle (right)
metacluster14L2_0	5263_irnt.male	24.039705873627	0.289894719711474	0.9133603252752305	Intra-ocular pressure, Goldmann-correlated (left)
metacluster14L2_0	3064_irnt.female	20.69418925505996	0.290760582159809	0.9133603252752305	Peak expiratory flow (PEF)
metacluster14L2_0	20420_irnt.male	-80.95275433601041	0.2922678557590869	0.9133603252752305	Longest period spent worried or anxious
metacluster14L2_0	23119_irnt.male	7.508298022522221	0.2926267648240723	0.9133603252752305	Arm fat percentage (right)
metacluster14L2_0	3436_irnt.female	71.74491379864361	0.2934685617810478	0.9133603252752305	Age started smoking in current smokers
metacluster14L2_0	30600_irnt.female	13.221831568872302	0.2943973823658631	0.9133603252752305	Albumin (g/L)
metacluster14L2_0	129_irnt.male	-34.52646456040045	0.296557520730006	0.9133603252752305	Place of birth in UK - north co-ordinate
metacluster14L2_0	30640_irnt.male	19.96197916236476	0.2965738022239672	0.9133603252752305	Apoliprotein B (g/L)
metacluster14L2_0	30690_irnt.female	17.148238320840914	0.3001513383508715	0.9133603252752305	Cholesterol (mmol/L)
metacluster14L2_0	24006_irnt.male	-28.792496304919048	0.3009313245487373	0.9133603252752305	Particulate matter air pollution (pm2.5); 2010
metacluster14L2_0	5100_irnt.female	-42.34313384695925	0.3018741644765694	0.9133603252752305	3mm weak meridian angle (right)
metacluster14L2_0	30080_irnt.male	13.49642317219836	0.3024496352596992	0.9133603252752305	Platelet count
metacluster14L2_0	23115_irnt.female	6.722791550334059	0.3027950549699494	0.9133603252752305	Leg fat percentage (left)
metacluster14L2_0	189_irnt.male	27.889932843260585	0.3030150337582497	0.9133603252752305	Townsend deprivation index at recruitment
metacluster14L2_0	4120_irnt.male	13.7996449240813	0.3037971115710928	0.9133603252752305	Heel broadband ultrasound attenuation (right)
metacluster14L2_0	30850_irnt.female	-13.268875566423008	0.3045488349296355	0.9133603252752305	Testosterone (nmol/L)
metacluster14L2_0	12338_irnt.female	-167.62665202196916	0.3051923834606795	0.9133603252752305	P duration
metacluster14L2_0	30840_irnt.male	23.662078980189868	0.305197536345154	0.9133603252752305	Total bilirubin (umol/L)
metacluster14L2_0	20455_irnt.male	-256.2018787149229	0.3065280819066787	0.9133603252752305	Age when last took cannabis
metacluster14L2_0	5157_irnt.female	-33.20439186287553	0.3171560832624141	0.9402556609850359	6mm asymmetry index (left)
metacluster14L2_0	5156_irnt.male	79.84240491505324	0.3221536491109071	0.9502723217492587	3mm asymmetry index (left)
metacluster14L2_0	24004_irnt.male	-22.450617766875176	0.3273847641044256	0.9600585177845652	Nitrogen oxides air pollution; 2010
metacluster14L2_0	23116_irnt.female	6.112178038637445	0.3300051544109191	0.9600585177845652	Leg fat mass (left)
metacluster14L2_0	30840_irnt.female	20.740017264183155	0.3312374453830965	0.9600585177845652	Total bilirubin (umol/L)
metacluster14L2_0	23120_irnt.female	5.886380886719938	0.3339089843478119	0.9600585177845652	Arm fat mass (right)
metacluster14L2_0	5161_irnt.female	416.3688030378596	0.3354944921780713	0.9600585177845652	6mm regularity index (right)
metacluster14L2_0	48_irnt.female	6.510076554113483	0.3371034000541368	0.9600585177845652	Waist circumference
metacluster14L2_0	5096_irnt.female	-8.815855556426593	0.3378451949175265	0.9600585177845652	3mm weak meridian (left)
metacluster14L2_0	400_irnt.female	-8.424751971668297	0.3387934513732689	0.9600585177845652	Time to complete round
metacluster14L2_0	21001_irnt.male	5.967270734603573	0.3401910931843093	0.9600585177845652	Body mass index (BMI)
metacluster14L2_0	23119_irnt.female	6.017907132716586	0.3472965954419426	0.9665021467685734	Arm fat percentage (right)
metacluster14L2_0	5097_irnt.male	-8.068596781021899	0.3482277607225073	0.9665021467685734	6mm weak meridian (left)
metacluster14L2_0	4288_irnt.male	130.32224423259683	0.349503237114636	0.9665021467685734	Time to answer
metacluster14L2_0	130_irnt.male	-38.18315785352724	0.3498843581608301	0.9665021467685734	Place of birth in UK - east co-ordinate
metacluster14L2_0	23123_irnt.female	5.814686352775442	0.350706911859806	0.9665021467685734	Arm fat percentage (left)
metacluster14L2_0	30500_irnt.female	46.15806267772816	0.3540042942712734	0.9697566175343363	Microalbumin in urine
metacluster14L2_0	23104_irnt.male	5.6407339476206335	0.3590501981797233	0.9697566175343363	Body mass index (BMI)
metacluster14L2_0	30760_irnt.male	-9.23391563255577	0.3627146247920346	0.9697566175343363	HDL cholesterol (mmol/L)
metacluster14L2_0	5262_irnt.female	33.318474141153004	0.363902543287487	0.9697566175343363	Intra-ocular pressure, corneal-compensated (left)
metacluster14L2_0	3148_irnt.male	-7.643700984603714	0.3643206306587233	0.9697566175343363	Heel bone mineral density (BMD)
metacluster14L2_0	5119_irnt.female	25.89130732874965	0.3659080457498432	0.9697566175343363	3mm cylindrical power (left)
metacluster14L2_0	94_irnt.male	50.770455918238135	0.3704543983648272	0.9697566175343363	Diastolic blood pressure, manual reading
metacluster14L2_0	4241_irnt.female	58.6148209839162	0.3732857555782709	0.9697566175343363	Signal-to-noise-ratio (SNR) of triplet (right)
metacluster14L2_0	30897_irnt.female	122.1406445339486	0.374198288163397	0.9697566175343363	Estimated sample dilution factor (factor)
metacluster14L2_0	3526_irnt.male	59.56260390691465	0.3751016074387272	0.9697566175343363	Mother's age at death
metacluster14L2_0	100005_irnt.male	113.55161947084171	0.3755944405282861	0.9697566175343363	Carbohydrate
metacluster14L2_0	30600_irnt.male	10.796260835636016	0.3763799673958508	0.9697566175343363	Albumin (g/L)
metacluster14L2_0	5160_irnt.male	55.28677853475054	0.379027669862765	0.9697566175343363	3mm regularity index (right)
metacluster14L2_0	796_irnt.female	-34.88542685593162	0.380046190356175	0.9697566175343363	Distance between home and job workplace
metacluster14L2_0	22507_irnt.female	122.80840752365611	0.3804784524935708	0.9697566175343363	Age of stopping smoking
metacluster14L2_0	24019_irnt.female	-34.35525736019134	0.3841711442770583	0.9697566175343363	Particulate matter air pollution (pm10); 2007
metacluster14L2_0	2966_irnt.male	27.45267343157891	0.3882992354920653	0.9697566175343363	Age high blood pressure diagnosed
metacluster14L2_0	5158_irnt.male	46.4798334782933	0.389041709969379	0.9697566175343363	6mm asymmetry index (right)
metacluster14L2_0	23112_irnt.female	5.505853996674701	0.3951888153806238	0.9697566175343363	Leg fat mass (right)
metacluster14L2_0	404_irnt.male	-6.71045488623852	0.3954157028308549	0.9697566175343363	Duration to first press of snap-button in each round
metacluster14L2_0	23124_irnt.female	5.257174480292792	0.3963446389462978	0.9697566175343363	Arm fat mass (left)
metacluster14L2_0	4105_irnt.female	-7.854114263943404	0.3966934224206189	0.9697566175343363	Heel bone mineral density (BMD) (left)
metacluster14L2_0	4104_irnt.female	-7.744564395282329	0.3988905340421819	0.9697566175343363	Heel quantitative ultrasound index (QUI), direct entry (left)
metacluster14L2_0	4106_irnt.female	-7.742274173415965	0.3990087252180392	0.9697566175343363	Heel bone mineral density (BMD) T-score, automated (left)
metacluster14L2_0	20154_irnt.female	10.31373662099471	0.3993430945751807	0.9697566175343363	Forced expiratory volume in 1-second (FEV1), predicted percentage
metacluster14L2_0	23123_irnt.male	6.193874120921295	0.4012546169033005	0.9697566175343363	Arm fat percentage (left)
metacluster14L2_0	100006_irnt.female	858.1066145833291	0.4013215118882851	0.9697566175343363	Saturated fat
metacluster14L2_0	24017_irnt.female	-31.95041598334649	0.4016144832297784	0.9697566175343363	Nitrogen dioxide air pollution; 2006
metacluster14L2_0	5113_irnt.male	-578.834107162051	0.401737957082406	0.9697566175343363	6mm cylindrical power angle (left)
metacluster14L2_0	78_irnt.male	-7.087720917876734	0.4034463307716657	0.9697566175343363	Heel bone mineral density (BMD) T-score, automated
metacluster14L2_0	3147_irnt.male	-7.083461398573268	0.4036510266269403	0.9697566175343363	Heel quantitative ultrasound index (QUI), direct entry
metacluster14L2_0	5102_irnt.male	-343.439935050111	0.4090079187430598	0.9697566175343363	6mm weak meridian angle (left)
metacluster14L2_0	130_irnt.male.v2	-35.527650506035684	0.4101354819861059	0.9697566175343363	Place of birth in UK - east co-ordinate
metacluster14L2_0	30100_irnt.male	15.786038912148836	0.4112751578674829	0.9697566175343363	Mean platelet (thrombocyte) volume
metacluster14L2_0	5108_irnt.male	87.56935494173617	0.4116457317779314	0.9697566175343363	3mm asymmetry angle (right)
metacluster14L2_0	400_irnt.male	7.67717137822167	0.4136132146628209	0.9697566175343363	Time to complete round
metacluster14L2_0	30220_irnt.male	38.18007492700266	0.4144959400954229	0.9697566175343363	Basophill percentage
metacluster14L2_0	30640_irnt.female	16.880460706454866	0.4146659471910024	0.9697566175343363	Apoliprotein B (g/L)
metacluster14L2_0	30620_irnt.female	-9.105821754771789	0.4174783382670118	0.9705301908874882	Alanine aminotransferase (U/L)
metacluster14L2_0	5162_irnt.female	47.179959000094726	0.4183034723927334	0.9705301908874882	6mm regularity index (left)
metacluster14L2_0	20016_irnt.male	10.83711088899825	0.4209046122413511	0.9705612549204626	Fluid intelligence score
metacluster14L2_0	100021_irnt.female	-369.9105929085937	0.4216237138070153	0.9705612549204626	Vitamin D
metacluster14L2_0	30800_irnt.male	251.45979311913223	0.4240971249170083	0.9712350515043758	Oestradiol (pmol/L)
metacluster14L2_0	30630_irnt.male	-7.931308652505209	0.4252255676944201	0.9712350515043758	Apoliprotein A (g/L)
metacluster14L2_0	5108_irnt.female	52.935333687579366	0.4290007553791637	0.9760598581688724	3mm asymmetry angle (right)
metacluster14L2_0	5089_irnt.female	147.76300594318982	0.4322642647265426	0.9761577992672602	Astigmatism angle (left)
metacluster14L2_0	5111_irnt.male	44.93649209620329	0.4326595539539832	0.9761577992672602	3mm asymmetry angle (left)
metacluster14L2_0	100002_irnt.male	52.59257701577067	0.4361141194289663	0.9761577992672602	Energy
metacluster14L2_0	4124_irnt.male	10.06347052671282	0.4376243737591319	0.9761577992672602	Heel bone mineral density (BMD) (right)
metacluster14L2_0	757_irnt.female	60.61001715285828	0.4389385506648076	0.9761577992672602	Time employed in main current job
metacluster14L2_0	796_irnt.male	198.5348578126357	0.4398348824243262	0.9761577992672602	Distance between home and job workplace
metacluster14L2_0	5116_irnt.female	-14.788927038391352	0.443971497716418	0.9761577992672602	3mm cylindrical power (right)
metacluster14L2_0	100018_irnt.female	594.1912815821166	0.446847204926844	0.9761577992672602	Retinol
metacluster14L2_0	3143_irnt.female	-5.19721620881259	0.4482846714140546	0.9761577992672602	Ankle spacing width
metacluster14L2_0	30740_irnt.female	13.830820538351391	0.4495767528464197	0.9761577992672602	Glucose (mmol/L)
metacluster14L2_0	4196_irnt.male	22.402301579926167	0.4496053078781218	0.9761577992672602	Pulse wave peak to peak time
metacluster14L2_0	5132_irnt.female	-7.250146832585136	0.4505234778605073	0.9761577992672602	3mm strong meridian (right)
metacluster14L2_0	23120_irnt.male	5.307973800431871	0.4506622889291781	0.9761577992672602	Arm fat mass (right)
metacluster14L2_0	129_irnt.female.v2	30.617987454208738	0.4638378932279899	0.9820536390105686	Place of birth in UK - north co-ordinate
metacluster14L2_0	3063_irnt.male	-4.401246458623915	0.4639322116822765	0.9820536390105686	Forced expiratory volume in 1-second (FEV1)
metacluster14L2_0	5135_irnt.female	-6.404600644089574	0.4650433385200353	0.9820536390105686	3mm strong meridian (left)
metacluster14L2_0	4123_irnt.male	9.655214745640324	0.4655596502954882	0.9820536390105686	Heel quantitative ultrasound index (QUI), direct entry (right)
metacluster14L2_0	4125_irnt.male	9.654528674687596	0.4655817331560583	0.9820536390105686	Heel bone mineral density (BMD) T-score, automated (right)
metacluster14L2_0	24003_irnt.female	-23.743859725021704	0.4659557134106384	0.9820536390105686	Nitrogen dioxide air pollution; 2010
metacluster14L2_0	5134_irnt.male	-5.850863926701959	0.466828503809979	0.9820536390105686	6mm strong meridian (left)
metacluster14L2_0	23111_irnt.female	5.025342027586205	0.468347264637753	0.9820536390105686	Leg fat percentage (right)
metacluster14L2_0	2217_irnt.female	10.291426044350125	0.4690670118397818	0.9820536390105686	Age started wearing glasses or contact lenses
metacluster14L2_0	30770_irnt.male	-5.4049322131565845	0.4715927387416133	0.9820536390105686	IGF-1 (nmol/L)
metacluster14L2_0	100003_irnt.female	-88.74084389883824	0.4717872678040551	0.9820536390105686	Protein
metacluster14L2_0	5255_irnt.female	19.648056765040337	0.4763467098281222	0.9822480936696583	Intra-ocular pressure, Goldmann-correlated (right)
metacluster14L2_0	22644_irnt.male	303.15334737821456	0.4808846724897961	0.9822480936696583	Consecutive night shifts during mixed shift periods
metacluster14L2_0	30730_irnt.female	-7.137598644221455	0.481035371838682	0.9822480936696583	Gamma glutamyltransferase (U/L)
metacluster14L2_0	4101_irnt.male	-6.959878740473716	0.482093241305909	0.9822480936696583	Heel broadband ultrasound attenuation (left)
metacluster14L2_0	5255_irnt.male	19.84607429515065	0.4858752409568464	0.9822480936696583	Intra-ocular pressure, Goldmann-correlated (right)
metacluster14L2_0	22146_irnt.female	42.87223569155002	0.4859759177671539	0.9822480936696583	Age hayfever or allergic rhinitis diagnosed by doctor
metacluster14L2_0	30710_irnt.male	9.552113368356189	0.4859812826419974	0.9822480936696583	C-reactive protein (mg/L)
metacluster14L2_0	24008_irnt.female	61.82535156812867	0.4861215012412508	0.9822480936696583	Particulate matter air pollution 2.5-10um; 2010
metacluster14L2_0	20127_irnt.female	6.118431545590791	0.4909717563477782	0.9822480936696583	Neuroticism score
metacluster14L2_0	24021_irnt.male	101.0068912113715	0.49151678051613	0.9822480936696583	Average evening sound level of noise pollution
metacluster14L2_0	3144_irnt.male	-5.7663871039332015	0.4919396892249424	0.9822480936696583	Heel Broadband ultrasound attenuation, direct entry
metacluster14L2_0	24024_irnt.male	96.44740890279353	0.4939243331707061	0.9822480936696583	Average 24-hour sound level of noise pollution
metacluster14L2_0	5262_irnt.male	21.617487182150704	0.4957497180779894	0.9822480936696583	Intra-ocular pressure, corneal-compensated (left)
metacluster14L2_0	24007_irnt.male	-37.917750650219936	0.497451727799859	0.9822480936696583	Particulate matter air pollution (pm2.5) absorbance; 2010
metacluster14L2_0	24023_irnt.male	97.26799300440582	0.4978936250047203	0.9822480936696583	Average 16-hour sound level of noise pollution
metacluster14L2_0	24020_irnt.male	97.78702243684754	0.498654057774375	0.9822480936696583	Average daytime sound level of noise pollution
metacluster14L2_0	24022_irnt.male	97.99336459022246	0.5004803846868093	0.9825484475289535	Average night-time sound level of noise pollution
metacluster14L2_0	2217_irnt.male	-7.531492175117018	0.5032772316562508	0.9834297031549161	Age started wearing glasses or contact lenses
metacluster14L2_0	5097_irnt.female	-6.304303038588581	0.5042799670351443	0.9834297031549161	6mm weak meridian (left)
metacluster14L2_0	5098_irnt.male	-5.742979492866005	0.5074629601732565	0.9863601245751709	6mm weak meridian (right)
metacluster14L2_0	100024_irnt.female	49.4221205430304	0.5132146306840757	0.9942474858467077	Calcium
metacluster14L2_0	30880_irnt.male	-7.673718747554726	0.5283150140183362	0.9968702234711206	Urate (umol/L)
metacluster14L2_0	12338_irnt.male	-254.88645657228767	0.5288825398251712	0.9968702234711206	P duration
metacluster14L2_0	24006_irnt.female	-22.210415717591896	0.5306469484462069	0.9968702234711206	Particulate matter air pollution (pm2.5); 2010
metacluster14L2_0	2867_irnt.male	24.36921668444059	0.53245635789242	0.9968702234711206	Age started smoking in former smokers
metacluster14L2_0	5163_irnt.female	104.0261020431928	0.5332335171437299	0.9968702234711206	3mm regularity index (left)
metacluster14L2_0	3436_irnt.male	95.99333967839776	0.5339903593329403	0.9968702234711206	Age started smoking in current smokers
metacluster14L2_0	3062_irnt.male	-4.64786058355728	0.5375929291437245	0.9968702234711206	Forced vital capacity (FVC)
metacluster14L2_0	5088_irnt.female	-42.26709473238951	0.5385892927807059	0.9968702234711206	Astigmatism angle (right)
metacluster14L2_0	5133_irnt.male	-5.1864297726940025	0.5390219817789338	0.9968702234711206	6mm strong meridian (right)
metacluster14L2_0	100017_irnt.male	42.82306688133245	0.5408397133691146	0.9968702234711206	Magnesium
metacluster14L2_0	5115_irnt.male	-25.617706369884143	0.5425341184373809	0.9968702234711206	3mm cylindrical power angle (right)
metacluster14L2_0	5201_irnt.female	27.8532895731948	0.5432345586682613	0.9968702234711206	logMAR, final (right)
metacluster14L2_0	24005_irnt.male	-36.20396937345448	0.5446359816003791	0.9968702234711206	Particulate matter air pollution (pm10); 2010
metacluster14L2_0	5265_irnt.male	10.605493974092807	0.5453450335155057	0.9968702234711206	Corneal resistance factor (left)
metacluster14L2_0	5105_irnt.male	25.08254901568677	0.5454999549431926	0.9968702234711206	6mm strong meridian angle (left)
metacluster14L2_0	20023_irnt.male	-5.155704570095383	0.5476056617758848	0.9968702234711206	Mean time to correctly identify matches
metacluster14L2_0	23108_irnt.male	-2.8454123258439674	0.5521920876661368	0.9968702234711206	Impedance of leg (left)
metacluster14L2_0	4230_irnt.female	-36.14937717948079	0.5528619633267251	0.9968702234711206	Signal-to-noise-ratio (SNR) of triplet (left)
metacluster14L2_0	21021_irnt.female	-19.88432878102137	0.5540556554341393	0.9968702234711206	Pulse wave Arterial Stiffness index
metacluster14L2_0	100016_irnt.male	34.42929419071611	0.5568305479821378	0.9968702234711206	Potassium
metacluster14L2_0	4079_irnt.male	-5.236945329148694	0.5574748243328059	0.9968702234711206	Diastolic blood pressure, automated reading
metacluster14L2_0	30830_irnt.female	-5.650123495386414	0.5576817249944969	0.9968702234711206	SHBG (nmol/L)
metacluster14L2_0	100016_irnt.female	-36.37787731173802	0.5589399941456328	0.9968702234711206	Potassium
metacluster14L2_0	5100_irnt.male	-24.7419569068446	0.5607846645005488	0.9968702234711206	3mm weak meridian angle (right)
metacluster14L2_0	1488_irnt.female	-8.110693653460384	0.5631667228811543	0.9968702234711206	Tea intake
metacluster14L2_0	6038_irnt.female	-41.364392658851465	0.5660501938542291	0.9968702234711206	Number of trend entries
metacluster14L2_0	5256_irnt.male	10.695797510295003	0.567636754943622	0.9968702234711206	Corneal hysteresis (right)
metacluster14L2_0	24011_irnt.female	42.703862899472185	0.5681180023973953	0.9968702234711206	Traffic intensity on the nearest major road
metacluster14L2_0	49_irnt.male	-3.0476097577465304	0.5691392125880652	0.9968702234711206	Hip circumference
metacluster14L2_0	100014_irnt.male	45.99237840459877	0.5702872251788378	0.9968702234711206	Folate
metacluster14L2_0	5106_irnt.female	-16.698001898384675	0.5713029182188488	0.9968702234711206	6mm strong meridian angle (right)
metacluster14L2_0	5099_irnt.female	-5.556443151180443	0.5713096858098039	0.9968702234711206	3mm weak meridian (right)
metacluster14L2_0	20075_irnt.female	-11.434609255061044	0.5730611588941037	0.9968702234711206	Home location at assessment - north co-ordinate (rounded)
metacluster14L2_0	5263_irnt.female	13.47781950653108	0.5737567522232452	0.9968702234711206	Intra-ocular pressure, Goldmann-correlated (left)
metacluster14L2_0	5264_irnt.female	8.9423258995053	0.5749015955698099	0.9968702234711206	Corneal hysteresis (left)
metacluster14L2_0	20151_irnt.male	-4.743149588863102	0.5757052908972912	0.9968702234711206	Forced vital capacity (FVC), Best measure
metacluster14L2_0	5159_irnt.male	-122.90521853369168	0.5825997858371668	0.9978437053625682	3mm asymmetry index (right)
metacluster14L2_0	30860_irnt.male	-5.064393938408489	0.5833095027309899	0.9978437053625682	Total protein (g/L)
metacluster14L2_0	5159_irnt.female	-19.92436926699636	0.5842297035477996	0.9978437053625682	3mm asymmetry index (right)
metacluster14L2_0	20074_irnt.male	-77.81974939044315	0.5904269412909442	0.9978437053625682	Home location at assessment - east co-ordinate (rounded)
metacluster14L2_0	100011_irnt.female	-36.65226877431356	0.5934277877026104	0.9978437053625682	Iron
metacluster14L2_0	20016_irnt.female	6.011928556323389	0.5950315182033026	0.9978437053625682	Fluid intelligence score
metacluster14L2_0	24016_irnt.female	-20.27381899163373	0.6021637111447458	0.9978437053625682	Nitrogen dioxide air pollution; 2005
metacluster14L2_0	3761_irnt.female	-12.045411041701074	0.6076420276115546	0.9978437053625682	Age hay fever, rhinitis or eczema diagnosed
metacluster14L2_0	100017_irnt.female	26.68374064014693	0.6096290607734998	0.9978437053625682	Magnesium
metacluster14L2_0	1438_irnt.male	-7.745958347066191	0.6100259061164506	0.9978437053625682	Bread intake
metacluster14L2_0	100012_irnt.female	-73.61165694662341	0.6103449720938116	0.9978437053625682	Vitamin B6
metacluster14L2_0	2966_irnt.female	23.45779050213681	0.6135024256082857	0.9978437053625682	Age high blood pressure diagnosed
metacluster14L2_0	130_irnt.female.v2	-23.65365561668014	0.6137262851264484	0.9978437053625682	Place of birth in UK - east co-ordinate
metacluster14L2_0	30760_irnt.female	-4.777965613427823	0.614749569078125	0.9978437053625682	HDL cholesterol (mmol/L)
metacluster14L2_0	5085_irnt.male	8.216378528260545	0.614863799121178	0.9978437053625682	Spherical power (left)
metacluster14L2_0	20151_irnt.female	6.838967334231927	0.6161867731582849	0.9978437053625682	Forced vital capacity (FVC), Best measure
metacluster14L2_0	12340_irnt.female	45.868767469394726	0.6206431526525542	0.9978437053625682	QRS duration
metacluster14L2_0	23124_irnt.male	3.832059562358941	0.6225219642208953	0.9978437053625682	Arm fat mass (left)
metacluster14L2_0	22702_irnt.male	-66.01828755270941	0.6295917688761613	0.9978437053625682	Home location - east co-ordinate (rounded)
metacluster14L2_0	5163_irnt.male	28.209615416548456	0.630368637244474	0.9978437053625682	3mm regularity index (left)
metacluster14L2_0	24005_irnt.female	36.06031198450205	0.631567845335185	0.9978437053625682	Particulate matter air pollution (pm10); 2010
metacluster14L2_0	23110_irnt.male	4.596824947838172	0.63338299739784	0.9978437053625682	Impedance of arm (left)
metacluster14L2_0	30880_irnt.female	-2.8127093048965754	0.637657319821094	0.9978437053625682	Urate (umol/L)
metacluster14L2_0	20007_irnt.female	182.81102302332164	0.6402533124701459	0.9978437053625682	Interpolated Age of participant when cancer first diagnosed
metacluster14L2_0	22704_irnt.female	-9.483823752243955	0.6421193294893626	0.9978437053625682	Home location - north co-ordinate (rounded)
metacluster14L2_0	23127_irnt.female	-1.4360012057576943	0.6451575593473386	0.9978437053625682	Trunk fat percentage
metacluster14L2_0	30520_irnt.male	12.5406202249228	0.6469839413598211	0.9978437053625682	Potassium in urine
metacluster14L2_0	5134_irnt.female	-3.8940446523150873	0.6524560585762849	0.9978437053625682	6mm strong meridian (left)
metacluster14L2_0	5133_irnt.female	-4.307618728842975	0.6530150823295976	0.9978437053625682	6mm strong meridian (right)
metacluster14L2_0	30130_irnt.female	-5.012201646473299	0.6537371983533458	0.9978437053625682	Monocyte count
metacluster14L2_0	20455_irnt.female	385.6156781088872	0.6575125285097039	0.9978437053625682	Age when last took cannabis
metacluster14L2_0	30897_irnt.male	-63.147602948620445	0.6582939995889568	0.9978437053625682	Estimated sample dilution factor (factor)
metacluster14L2_0	23107_irnt.male	-1.829131180036229	0.6585451392433843	0.9978437053625682	Impedance of leg (right)
metacluster14L2_0	100025_irnt.female	-157.0094983090293	0.6685385367637028	0.9978437053625682	Vitamin E
metacluster14L2_0	30890_irnt.female	-5.793304482927712	0.6716284960706214	0.9978437053625682	Vitamin D (nmol/L)
metacluster14L2_0	100009_irnt.male	38.300934525505546	0.6732682569831422	0.9978437053625682	Englyst dietary fibre
metacluster14L2_0	100008_irnt.male	177.0047632103733	0.6752477638046033	0.9978437053625682	Total sugars
metacluster14L2_0	100024_irnt.male	57.133267231938696	0.6755029375578057	0.9978437053625682	Calcium
metacluster14L2_0	24018_irnt.female	-17.372039008928287	0.6755381003732788	0.9978437053625682	Nitrogen dioxide air pollution; 2007
metacluster14L2_0	23106_irnt.female	3.438825099507305	0.6783153443663179	0.9978437053625682	Impedance of whole body
metacluster14L2_0	30810_irnt.male	5.78344693705564	0.6803620635586767	0.9978437053625682	Phosphate (mmol/L)
metacluster14L2_0	23100_irnt.female	3.1648810960858333	0.6814128116238092	0.9978437053625682	Whole body fat mass
metacluster14L2_0	24007_irnt.female	-899.6091569137592	0.6854824863931286	0.9978437053625682	Particulate matter air pollution (pm2.5) absorbance; 2010
metacluster14L2_0	22503_irnt.male	-757.4517944881785	0.6858524715868934	0.9978437053625682	Years of cough on most days
metacluster14L2_0	23113_irnt.male	-2.742375283487529	0.6871608926005309	0.9978437053625682	Leg fat-free mass (right)
metacluster14L2_0	30870_irnt.female	-2.567894009546042	0.6875809767440566	0.9978437053625682	Triglycerides (mmol/L)
metacluster14L2_0	23114_irnt.male	-2.701992811994164	0.6904225070068692	0.9978437053625682	Leg predicted mass (right)
metacluster14L2_0	100014_irnt.female	-27.179840675742	0.6913903528205736	0.9978437053625682	Folate
metacluster14L2_0	404_irnt.female	5.1477824468953655	0.6971500485521847	0.9978437053625682	Duration to first press of snap-button in each round
metacluster14L2_0	30790_irnt.male	-49.846583783359705	0.6982020251104132	0.9978437053625682	Lipoprotein A (nmol/L)
metacluster14L2_0	12336_irnt.male	-23.33597708802908	0.6983674479404132	0.9978437053625682	Ventricular rate
metacluster14L2_0	4100_irnt.female	-2.7499231796481647	0.6992489135560309	0.9978437053625682	Ankle spacing width (left)
metacluster14L2_0	20019_irnt.female	34.163996408818655	0.7014467404791503	0.9978437053625682	Speech-reception-threshold (SRT) estimate (left)
metacluster14L2_0	757_irnt.male	-44.36132377371883	0.7028794844846719	0.9978437053625682	Time employed in main current job
metacluster14L2_0	3062_irnt.female	4.871246518304182	0.7034902687023974	0.9978437053625682	Forced vital capacity (FVC)
metacluster14L2_0	22147_irnt.male	27.21404857105438	0.7098876799225886	0.9978437053625682	Age asthma diagnosed by doctor
metacluster14L2_0	47_irnt.female	3.493891447435676	0.710048465553232	0.9978437053625682	Hand grip strength (right)
metacluster14L2_0	100023_irnt.female	-23.04487024216024	0.710217944660744	0.9978437053625682	Starch
metacluster14L2_0	5102_irnt.female	14.70977530777414	0.7112708415376721	0.9978437053625682	6mm weak meridian angle (left)
metacluster14L2_0	4080_irnt.male	4.535123923682099	0.7186295604844425	0.9978437053625682	Systolic blood pressure, automated reading
metacluster14L2_0	30730_irnt.male	-3.3837371041969315	0.718953342230101	0.9978437053625682	Gamma glutamyltransferase (U/L)
metacluster14L2_0	50_irnt.male	4.622561844087857	0.7193775293400907	0.9978437053625682	Standing height
metacluster14L2_0	1807_irnt.male	-8.854671101471306	0.720567462530627	0.9978437053625682	Father's age at death
metacluster14L2_0	6033_irnt.male	-15.290390193565552	0.721506780331672	0.9978437053625682	Maximum heart rate during fitness test
metacluster14L2_0	30860_irnt.female	4.39799869423448	0.7249298281858778	0.9978437053625682	Total protein (g/L)
metacluster14L2_0	4196_irnt.female	-10.991594350406068	0.7267360360025079	0.9978437053625682	Pulse wave peak to peak time
metacluster14L2_0	100002_irnt.female	-30.443021719971888	0.7326318695266527	0.9978437053625682	Energy
metacluster14L2_0	49_irnt.female	-0.6564872220607753	0.7479531440153357	0.9978437053625682	Hip circumference
metacluster14L2_0	20420_irnt.female	35.513510189211694	0.7487608853609835	0.9978437053625682	Longest period spent worried or anxious
metacluster14L2_0	5265_irnt.female	5.216566293710264	0.7547508343255553	0.9978437053625682	Corneal resistance factor (left)
metacluster14L2_0	100019_irnt.male	-46.2399163110107	0.7548597074032197	0.9978437053625682	Carotene
